# elotto v3 mode=649 focus=on items=5005/5005 blocks=49 paused_ms=0
order,item,n1,n2,n3,n4,n5,n6,e1,e2,z_raw,block
482,1866,4,22,30,35,38,41,0,0,-3.241888,4
483,4750,19,27,29,35,36,38,0,0,-0.832521,4
484,4738,19,26,35,38,39,41,0,0,-2.027352,4
485,2030,5,8,17,19,29,38,0,0,-1.470278,4
486,1042,4,8,22,27,35,39,0,0,-1.104133,4
487,1295,4,17,19,27,39,41,0,0,-2.118688,4
488,2588,5,17,19,29,35,36,0,0,-0.901223,4
489,4909,22,29,30,36,39,41,0,0,-2.061436,4
490,1017,4,8,22,26,30,39,0,0,-2.392964,4
491,2642,5,17,22,26,36,41,0,0,-3.121792,4
492,3786,8,19,27,35,36,39,0,0,-0.575553,4
493,1623,4,19,22,36,39,41,0,0,-2.242246,4
494,1390,4,17,22,29,36,39,0,0,-2.339440,4
495,3635,8,19,22,26,30,38,0,0,-0.834917,4
496,512,4,5,22,26,27,41,0,0,-2.277928,4
497,2841,5,19,22,26,30,35,0,0,-1.133958,4
498,1419,4,17,26,27,29,39,0,0,-2.396692,4
499,367,4,5,17,30,35,38,0,0,-1.352846,4
500,1546,4,19,22,26,27,39,0,0,-2.198042,4
501,1368,4,17,22,27,30,39,0,0,-2.354085,4
502,4380,17,22,27,36,38,41,0,0,-1.154728,4
503,13,4,5,8,17,22,29,0,0,-2.012706,4
504,524,4,5,22,26,35,36,0,0,-2.869086,4
505,4053,8,27,30,36,38,41,0,0,-3.380357,4
506,4019,8,26,30,36,39,41,0,0,-3.119129,4
507,3549,8,17,26,38,39,41,0,0,-1.572266,4
508,4125,17,19,22,27,36,38,0,0,-0.995754,4
509,411,4,5,19,22,30,41,0,0,-2.295503,4
510,1489,4,17,27,30,35,41,0,0,-1.769053,4
511,4350,17,22,27,29,30,38,0,0,-0.695649,4
512,1776,4,22,26,29,30,41,0,0,-0.857817,4
513,1438,4,17,26,29,30,38,0,0,-2.008977,4
514,4130,17,19,22,27,39,41,0,0,-1.104133,4
515,2457,5,8,27,35,38,41,0,0,-2.049453,4
516,2730,5,17,26,29,35,39,0,0,-0.732317,5
517,188,4,5,8,29,30,38,0,0,-1.769239,5
518,114,4,5,8,22,27,39,0,0,-1.465139,5
519,83,4,5,8,19,29,38,0,0,-1.188467,5
520,4452,17,26,27,38,39,41,0,0,0.240431,5
521,3945,8,22,30,35,38,41,0,0,-2.259208,5
522,4842,22,26,29,35,36,39,0,0,-0.028786,5
523,2927,5,19,26,27,36,38,0,0,0.968726,5
524,942,4,8,19,26,38,39,0,0,-2.949957,5
525,4904,22,29,30,35,38,39,0,0,0.103027,5
526,3591,8,17,29,30,36,41,0,0,-2.341224,5
527,2925,5,19,26,27,35,39,0,0,-2.216335,5
528,4831,22,26,29,30,35,36,0,0,-1.287259,5
529,3022,5,19,29,38,39,41,0,0,-1.625178,5
530,4491,17,27,29,30,35,41,0,0,-1.785216,5
531,3613,8,17,30,36,39,41,0,0,-1.071566,5
532,1836,4,22,27,35,38,41,0,0,0.095571,5
533,3196,5,26,27,36,38,41,0,0,-1.172490,5
534,786,4,8,17,22,30,41,0,0,-1.302970,5
535,1768,4,22,26,27,36,41,0,0,-2.518039,5
536,3670,8,19,22,29,30,36,0,0,-0.281492,5
537,1691,4,19,27,29,36,39,0,0,-1.002066,5
538,4260,17,19,29,30,35,41,0,0,-0.987953,5
539,2839,5,19,22,26,29,39,0,0,-2.796576,5
540,2239,5,8,19,27,30,36,0,0,-2.643993,5
541,940,4,8,19,26,36,39,0,0,-2.461320,5
542,1326,4,17,19,35,39,41,0,0,-1.563133,5
543,4451,17,26,27,36,39,41,0,0,-2.224590,5
544,2647,5,17,22,27,29,35,0,0,-1.681631,5
545,38,4,5,8,17,29,38,0,0,-1.886140,5
546,4377,17,22,27,35,38,41,0,0,-0.789835,5
547,3887,8,22,27,29,30,36,0,0,0.240431,5
548,1024,4,8,22,26,36,39,0,0,-1.854718,5
549,4906,22,29,30,35,39,41,0,0,-2.656508,5
550,4854,22,26,30,35,38,39,0,0,-1.652073,5
551,1983,4,29,30,35,36,39,0,0,-0.937624,5
552,3018,5,19,29,35,39,41,0,0,0.307802,5
553,934,4,8,19,26,30,41,0,0,-1.746073,5
554,4587,19,22,26,30,38,39,0,0,-0.583196,5
555,2615,5,17,19,36,38,41,0,0,-1.278472,5
556,2892,5,19,22,30,35,36,0,0,-1.034553,5
557,1216,4,17,19,22,26,38,0,0,-1.241192,5
558,4440,17,26,27,30,38,39,0,0,-0.839364,5
559,2089,5,8,17,26,27,39,0,0,-0.838831,5
560,4060,8,27,36,38,39,41,0,0,-2.990965,5
561,4670,19,26,27,29,30,35,0,0,-1.293117,5
562,966,4,8,19,29,30,35,0,0,-1.181011,5
563,3247,5,27,29,35,38,39,0,0,-0.840962,5
564,4601,19,22,27,29,30,36,0,0,-0.391203,5
565,4665,19,22,35,36,38,39,0,0,-2.538809,5
566,1931,4,26,29,38,39,41,0,0,-2.050705,5
567,4280,17,19,30,35,38,39,0,0,-0.324098,5
568,2832,5,19,22,26,27,38,0,0,-0.095890,5
569,4520,17,27,35,36,39,41,0,0,-1.939663,5
570,4852,22,26,30,35,36,39,0,0,-1.356494,5
571,2779,5,17,27,30,36,41,0,0,-0.285753,5
572,4779,19,29,30,35,38,41,0,0,-3.746156,5
573,1244,4,17,19,22,38,39,0,0,-1.181810,5
574,205,4,5,8,30,36,38,0,0,-3.794887,5
575,1464,4,17,26,35,38,39,0,0,-2.060025,5
576,2933,5,19,26,29,30,35,0,0,-0.264982,5
577,2919,5,19,26,27,30,36,0,0,-1.850723,5
578,2526,5,17,19,22,35,39,0,0,-1.387117,5
579,1108,4,8,26,29,30,38,0,0,-1.198053,5
580,2470,5,8,29,30,38,39,0,0,1.476270,5
581,1534,4,17,30,36,39,41,0,0,-1.511740,5
582,2125,5,8,17,27,35,39,0,0,-0.535530,5
583,3492,8,17,22,36,39,41,0,0,-0.780248,5
584,943,4,8,19,26,38,41,0,0,0.898693,5
585,4811,22,26,27,30,35,36,0,0,0.007962,5
586,1253,4,17,19,26,27,41,0,0,-3.219174,5
587,78,4,5,8,19,27,39,0,0,-0.372296,5
588,1123,4,8,26,30,35,39,0,0,-0.574941,5
589,3760,8,19,27,29,30,35,0,0,-0.363242,5
590,1955,4,27,29,30,38,41,0,0,-1.678436,5
591,2483,5,8,30,35,36,38,0,0,-0.506239,5
592,2074,5,8,17,22,35,36,0,0,-0.600238,5
593,4163,17,19,22,36,38,41,0,0,0.547993,5
594,2584,5,17,19,29,30,36,0,0,1.138086,5
595,4835,22,26,29,30,36,38,0,0,-1.507745,5
596,1210,4,8,36,38,39,41,0,0,-1.672045,5
597,4809,22,26,27,29,38,41,0,0,-1.591892,5
598,817,4,8,17,26,35,39,0,0,-2.466113,5
599,2753,5,17,26,35,39,41,0,0,-1.208705,5
600,3042,5,22,26,27,29,39,0,0,0.994556,5
601,1071,4,8,22,30,36,41,0,0,-3.258850,5
602,2317,5,8,22,27,29,35,0,0,-2.382766,5
603,4949,26,27,30,36,38,41,0,0,-0.738441,5
604,819,4,8,17,26,36,38,0,0,-1.520527,5
605,55,4,5,8,17,39,41,0,0,-1.358358,5
606,938,4,8,19,26,35,41,0,0,0.276646,5
607,2661,5,17,22,27,36,38,0,0,-1.168495,5
608,573,4,5,22,30,35,41,0,0,-3.012801,5
609,4178,17,19,26,27,35,38,0,0,-1.735687,5
610,1002,4,8,22,26,27,30,0,0,-1.251577,5
611,2051,5,8,17,22,26,35,0,0,-0.849750,5
612,4871,22,27,29,30,36,39,0,0,0.729334,5
613,3886,8,22,27,29,30,35,0,0,-1.662724,5
614,4802,22,26,27,29,35,38,0,0,-0.221578,5
615,4405,17,22,30,35,36,41,0,0,-2.789386,5
616,1204,4,8,30,36,39,41,0,0,-1.182076,5
617,2254,5,8,19,29,30,36,0,0,-0.267379,5
618,4,4,5,8,17,19,29,0,0,1.149003,5
619,3116,5,22,27,30,38,39,0,0,7.017069,6
620,1110,4,8,26,29,30,41,0,0,4.662291,6
621,3218,5,26,29,38,39,41,0,0,4.310525,6
622,2237,5,8,19,27,29,41,0,0,3.368667,6
623,777,4,8,17,22,29,35,0,0,5.154656,6
624,2852,5,19,22,26,36,41,0,0,4.527283,6
625,4042,8,27,29,36,38,39,0,0,5.199925,6
626,3252,5,27,29,36,39,41,0,0,4.834845,6
627,3668,8,19,22,27,39,41,0,0,4.875853,6
628,4152,17,19,22,30,36,41,0,0,5.894135,6
629,2735,5,17,26,29,38,39,0,0,3.981128,6
630,3210,5,26,29,35,36,39,0,0,4.690783,6
631,718,4,8,17,19,22,29,0,0,4.393873,6
632,488,4,5,19,30,35,39,0,0,5.589237,6
633,3901,8,22,27,30,35,36,0,0,4.316650,6
634,1974,4,27,30,36,38,41,0,0,4.116401,6
635,3345,8,17,19,26,35,38,0,0,5.206848,6
636,3438,8,17,22,27,29,30,0,0,4.784783,6
637,1921,4,26,29,30,39,41,0,0,4.228508,6
638,586,4,5,22,36,38,39,0,0,5.902124,6
639,1282,4,17,19,27,30,36,0,0,7.573077,6
640,4878,22,27,29,35,36,41,0,0,4.370174,6
641,4923,26,27,29,30,35,38,0,0,6.066957,6
642,889,4,8,19,22,27,29,0,0,6.663706,6
643,4781,19,29,30,36,38,39,0,0,5.339459,6
644,3179,5,26,27,30,35,36,0,0,5.041484,6
645,4641,19,22,29,30,36,41,0,0,7.118790,6
646,2016,5,8,17,19,26,36,0,0,5.716789,6
647,4364,17,22,27,30,35,38,0,0,5.979880,6
648,1239,4,17,19,22,35,39,0,0,4.905411,6
649,1648,4,19,26,29,30,38,0,0,3.476780,6
650,4374,17,22,27,35,36,39,0,0,4.486541,6
651,3556,8,17,27,29,35,38,0,0,3.910029,6
652,2794,5,17,29,30,35,38,0,0,6.130865,6
653,1454,4,17,26,30,35,41,0,0,4.581872,6
654,617,4,5,26,29,35,38,0,0,5.511214,6
655,4086,17,19,22,26,27,38,0,0,4.318248,6
656,1389,4,17,22,29,36,38,0,0,4.864668,6
657,2432,5,8,27,29,30,41,0,0,5.056928,6
658,3050,5,22,26,27,35,38,0,0,7.373893,6
659,2260,5,8,19,29,35,39,0,0,4.810879,6
660,4467,17,26,29,35,38,41,0,0,4.878250,6
661,3217,5,26,29,36,39,41,0,0,4.757621,6
662,3678,8,19,22,29,36,38,0,0,5.454495,6
663,1388,4,17,22,29,35,41,0,0,4.103088,6
664,2737,5,17,26,29,39,41,0,0,6.237380,6
665,4984,27,29,30,36,38,39,0,0,4.985297,6
666,3231,5,26,35,36,39,41,0,0,5.696018,6
667,2085,5,8,17,26,27,30,0,0,4.560835,6
668,4199,17,19,26,29,38,39,0,0,3.488762,6
669,1741,4,19,30,35,39,41,0,0,6.005444,6
670,3728,8,19,26,29,30,39,0,0,6.212082,6
671,1372,4,17,22,27,35,39,0,0,3.651464,6
672,3156,5,22,30,36,38,41,0,0,4.398666,6
673,1164,4,8,27,30,38,41,0,0,6.313538,6
674,71,4,5,8,19,26,39,0,0,3.415800,6
675,1829,4,22,27,30,38,39,0,0,5.007932,6
676,406,4,5,19,22,29,41,0,0,6.177732,6
677,1610,4,19,22,30,36,39,0,0,6.187584,6
678,237,4,5,17,19,26,41,0,0,5.228417,6
679,4119,17,19,22,27,30,39,0,0,4.584269,6
680,523,4,5,22,26,30,41,0,0,6.474908,6
681,2132,5,8,17,27,39,41,0,0,5.257177,6
682,3036,5,19,35,38,39,41,0,0,4.926714,6
683,3828,8,19,35,38,39,41,0,0,4.460178,6
684,4683,19,26,27,29,38,41,0,0,3.287183,6
685,3818,8,19,30,35,38,39,0,0,3.028086,6
686,1158,4,8,27,30,35,39,0,0,6.262145,6
687,3127,5,22,27,36,39,41,0,0,3.525244,6
688,3983,8,26,27,35,36,41,0,0,4.403726,6
689,4509,17,27,30,35,36,39,0,0,4.182174,6
690,2851,5,19,22,26,36,39,0,0,3.050720,6
691,2049,5,8,17,22,26,29,0,0,5.168236,6
692,1386,4,17,22,29,35,38,0,0,5.217499,6
693,321,4,5,17,26,35,38,0,0,6.541214,6
694,396,4,5,19,22,27,35,0,0,6.061098,6
695,1098,4,8,26,27,35,39,0,0,5.425204,6
696,3370,8,17,19,27,36,39,0,0,5.202588,6
697,1236,4,17,19,22,30,41,0,0,5.213771,6
698,1451,4,17,26,30,35,36,0,0,4.542994,6
699,1627,4,19,26,27,29,36,0,0,5.767116,6
700,2847,5,19,22,26,35,38,0,0,4.204276,6
701,4372,17,22,27,30,39,41,0,0,3.528173,6
702,2336,5,8,22,27,39,41,0,0,5.887479,6
703,2801,5,17,29,30,38,41,0,0,7.154739,6
704,297,4,5,17,22,36,39,0,0,5.333334,6
705,1318,4,17,19,30,38,39,0,0,5.278213,6
706,4556,19,22,26,27,35,38,0,0,5.787088,6
707,1541,4,19,22,26,27,29,0,0,5.537044,6
708,1908,4,26,27,36,38,39,0,0,6.287442,6
709,2729,5,17,26,29,35,38,0,0,6.007041,6
710,4393,17,22,29,35,36,38,0,0,5.324015,6
711,853,4,8,17,29,35,39,0,0,7.798622,6
712,3601,8,17,29,36,38,39,0,0,4.331029,6
713,4524,17,29,30,35,36,39,0,0,4.811412,6
714,1985,4,29,30,35,38,39,0,0,4.602908,6
715,1721,4,19,29,30,36,39,0,0,3.293308,6
716,2353,5,8,22,30,35,38,0,0,5.027637,6
717,1966,4,27,29,38,39,41,0,0,7.235691,6
718,1359,4,17,22,27,29,30,0,0,5.866974,6
719,4243,17,19,27,30,36,41,0,0,6.814691,6
720,835,4,8,17,27,30,41,0,0,5.035626,6
721,1520,4,17,29,35,38,41,0,0,6.082667,6
722,3891,8,22,27,29,35,36,0,0,-0.843678,7
723,50,4,5,8,17,36,38,0,0,0.011903,7
724,3633,8,19,22,26,30,35,0,0,-1.059637,7
725,1105,4,8,26,27,39,41,0,0,-0.886018,7
726,4826,22,26,27,35,39,41,0,0,0.018561,7
727,2579,5,17,19,27,36,41,0,0,0.662976,7
728,3341,8,17,19,26,30,38,0,0,-1.501940,7
729,2380,5,8,26,27,30,38,0,0,0.223069,7
730,1034,4,8,22,27,29,41,0,0,-2.727660,7
731,233,4,5,17,19,26,35,0,0,4.144149,7
732,2679,5,17,22,29,38,39,0,0,4.622401,7
733,2712,5,17,26,27,30,41,0,0,3.869074,7
734,3580,8,17,27,35,39,41,0,0,4.148409,7
735,1621,4,19,22,36,38,39,0,0,4.460498,7
736,796,4,8,17,22,39,41,0,0,4.252262,7
737,4731,19,26,30,36,38,39,0,0,4.871646,7
738,4084,17,19,22,26,27,35,0,0,5.329394,7
739,156,4,5,8,26,35,38,0,0,6.008958,7
740,2153,5,8,17,30,36,39,0,0,3.634209,7
741,421,4,5,19,22,39,41,0,0,5.191989,7
742,3923,8,22,29,30,35,39,0,0,3.576691,7
743,4073,8,29,35,36,39,41,0,0,5.925344,7
744,4575,19,22,26,29,36,39,0,0,4.289009,7
745,2754,5,17,26,36,38,39,0,0,5.165361,7
746,1993,4,29,35,36,38,41,0,0,3.595597,7
747,2818,5,17,30,35,39,41,0,0,6.934839,7
748,2542,5,17,19,26,29,35,0,0,4.783238,7
749,3014,5,19,29,35,36,39,0,0,4.308182,7
750,1893,4,26,27,30,35,38,0,0,4.124444,7
751,4343,17,22,26,35,39,41,0,0,5.724830,7
752,780,4,8,17,22,29,39,0,0,4.667669,7
753,3770,8,19,27,29,36,39,0,0,3.285638,7
754,2601,5,17,19,30,35,41,0,0,2.895528,7
755,3883,8,22,26,36,38,41,0,0,2.801794,7
756,249,4,5,17,19,29,39,0,0,4.284749,7
757,1172,4,8,27,36,38,39,0,0,5.300368,7
758,2609,5,17,19,35,36,39,0,0,6.259269,7
759,4461,17,26,29,30,38,41,0,0,5.643080,7
760,4968,26,29,35,36,38,41,0,0,4.943011,7
761,146,4,5,8,26,29,36,0,0,3.954553,7
762,2204,5,8,19,26,27,29,0,0,6.303739,7
763,1252,4,17,19,26,27,39,0,0,2.434585,7
764,1780,4,22,26,29,35,41,0,0,1.579536,7
765,4173,17,19,26,27,30,36,0,0,5.212493,7
766,2715,5,17,26,27,35,39,0,0,4.798949,7
767,1035,4,8,22,27,30,35,0,0,4.909991,7
768,1599,4,19,22,29,36,38,0,0,5.384781,7
769,4124,17,19,22,27,35,41,0,0,5.884336,7
770,2215,5,8,19,26,29,39,0,0,3.277384,7
771,3546,8,17,26,36,38,39,0,0,3.390290,7
772,563,4,5,22,29,35,41,0,0,5.202907,7
773,2111,5,8,17,26,39,41,0,0,4.378482,7
774,1915,4,26,29,30,35,41,0,0,5.600474,7
775,909,4,8,19,22,35,39,0,0,5.226873,7
776,4421,17,26,27,29,30,39,0,0,4.204330,7
777,2994,5,19,27,35,36,39,0,0,5.832677,7
778,828,4,8,17,27,29,38,0,0,3.193769,7
779,1971,4,27,30,35,38,41,0,0,4.957923,7
780,1975,4,27,30,36,39,41,0,0,5.182403,7
781,4348,17,22,27,29,30,35,0,0,5.148851,7
782,982,4,8,19,30,35,38,0,0,3.171934,7
783,4859,22,26,30,36,39,41,0,0,5.822025,7
784,2348,5,8,22,29,36,41,0,0,6.020941,7
785,3051,5,22,26,27,35,39,0,0,6.501324,7
786,3703,8,19,22,38,39,41,0,0,4.071452,7
787,4824,22,26,27,35,38,39,0,0,6.149824,7
788,648,4,5,27,29,30,38,0,0,4.888156,7
789,2109,5,8,17,26,38,39,0,0,5.359750,7
790,2256,5,8,19,29,30,39,0,0,4.340935,7
791,201,4,5,8,30,35,36,0,0,5.113701,7
792,875,4,8,17,35,38,41,0,0,6.505851,7
793,4034,8,27,29,30,38,41,0,0,3.281112,7
794,1180,4,8,29,30,36,38,0,0,4.626395,7
795,3714,8,19,26,27,30,41,0,0,4.522809,7
796,522,4,5,22,26,30,39,0,0,1.756884,7
797,355,4,5,17,29,30,41,0,0,4.424549,7
798,1383,4,17,22,29,30,39,0,0,3.391888,7
799,1178,4,8,29,30,35,39,0,0,3.570832,7
800,4814,22,26,27,30,35,41,0,0,4.130036,7
801,1288,4,17,19,27,35,39,0,0,4.290074,7
802,4413,17,22,35,36,38,39,0,0,3.769482,7
803,4332,17,22,26,30,36,38,0,0,3.591070,7
804,3909,8,22,27,30,38,41,0,0,5.309954,7
805,366,4,5,17,30,35,36,0,0,5.058846,7
806,4804,22,26,27,29,35,41,0,0,4.058937,7
807,250,4,5,17,19,29,41,0,0,3.940705,7
808,2063,5,8,17,22,29,30,0,0,5.431648,7
809,552,4,5,22,27,38,39,0,0,3.727409,7
810,4979,27,29,30,35,36,39,0,0,3.254217,7
811,3012,5,19,29,30,39,41,0,0,4.746757,7
812,4934,26,27,29,35,36,41,0,0,4.996002,7
813,2943,5,19,26,29,36,39,0,0,3.813687,7
814,1612,4,19,22,30,38,39,0,0,4.058404,7
815,1479,4,17,27,29,35,41,0,0,5.005588,7
816,2792,5,17,27,38,39,41,0,0,4.981356,7
817,36,4,5,8,17,29,35,0,0,4.446651,7
818,790,4,8,17,22,35,41,0,0,5.243915,7
819,1356,4,17,22,26,38,39,0,0,5.371201,7
820,2094,5,8,17,26,29,38,0,0,5.033282,7
821,623,4,5,26,29,38,39,0,0,3.748180,7
822,1086,4,8,26,27,29,35,0,0,3.443547,7
823,3319,8,17,19,22,35,41,0,0,4.744893,7
824,1762,4,22,26,27,35,36,0,0,4.322295,7
825,2373,5,8,26,27,29,35,0,0,-1.664935,8
826,3418,8,17,22,26,29,35,0,0,-2.081940,8
827,4187,17,19,26,29,30,35,0,0,-2.115227,8
828,2692,5,17,22,35,36,38,0,0,-0.768345,8
829,3171,5,26,27,29,35,39,0,0,-1.199997,8
830,2869,5,19,22,27,35,39,0,0,-2.451813,8
831,3911,8,22,27,35,36,38,0,0,-1.160853,8
832,2921,5,19,26,27,30,39,0,0,-2.450216,8
833,2785,5,17,27,35,36,41,0,0,-3.043770,8
834,4648,19,22,29,35,38,39,0,0,-1.770917,8
835,2058,5,8,17,22,27,35,0,0,-0.581411,8
836,1033,4,8,22,27,29,39,0,0,-3.300204,8
837,3085,5,22,26,35,36,39,0,0,-1.028242,8
838,4407,17,22,30,35,38,41,0,0,-1.742158,8
839,3986,8,26,27,35,39,41,0,0,-1.456698,8
840,3445,8,17,22,27,30,36,0,0,-1.047414,8
841,2649,5,17,22,27,29,38,0,0,-1.431401,8
842,530,4,5,22,26,36,41,0,0,-1.291866,8
843,1678,4,19,26,36,38,41,0,0,-0.405928,8
844,4495,17,27,29,30,38,39,0,0,-0.012622,8
845,4549,19,22,26,27,29,41,0,0,-0.697513,8
846,1680,4,19,26,38,39,41,0,0,-0.530019,8
847,1023,4,8,22,26,36,38,0,0,-3.123922,8
848,2707,5,17,26,27,29,41,0,0,-1.362965,8
849,386,4,5,19,22,26,27,0,0,-0.949953,8
850,4851,22,26,30,35,36,38,0,0,-2.460601,8
851,4373,17,22,27,35,36,38,0,0,-1.160054,8
852,963,4,8,19,27,38,39,0,0,-1.831630,8
853,932,4,8,19,26,30,38,0,0,-1.004808,8
854,3486,8,17,22,35,36,41,0,0,-1.485190,8
855,3488,8,17,22,35,38,41,0,0,1.090606,8
856,886,4,8,19,22,26,38,0,0,-1.285209,8
857,4217,17,19,26,35,39,41,0,0,0.102148,8
858,490,4,5,19,30,36,38,0,0,-1.385333,8
859,533,4,5,22,26,39,41,0,0,-2.146382,8
860,491,4,5,19,30,36,39,0,0,-1.016259,8
861,4876,22,27,29,35,36,38,0,0,-0.120202,8
862,103,4,5,8,22,26,30,0,0,-0.581678,8
863,2680,5,17,22,29,38,41,0,0,-2.331984,8
864,858,4,8,17,29,38,39,0,0,-0.872463,8
865,3616,8,17,35,36,38,41,0,0,0.086969,8
866,3197,5,26,27,36,39,41,0,0,-0.406994,8
867,2486,5,8,30,35,38,39,0,0,-0.802430,8
868,3129,5,22,29,30,35,36,0,0,-1.670793,8
869,4841,22,26,29,35,36,38,0,0,-3.022734,8
870,93,4,5,8,19,35,39,0,0,-1.405304,8
871,1936,4,26,30,35,38,41,0,0,-0.521763,8
872,4334,17,22,26,30,36,41,0,0,-1.140349,8
873,256,4,5,17,19,35,36,0,0,1.009921,8
874,1005,4,8,22,26,27,38,0,0,-0.776334,8
875,2548,5,17,19,26,30,36,0,0,-1.533655,8
876,1437,4,17,26,29,30,36,0,0,-0.099432,8
877,70,4,5,8,19,26,38,0,0,-1.496641,8
878,2097,5,8,17,26,30,35,0,0,-1.932287,8
879,736,4,8,17,19,27,36,0,0,-2.981459,8
880,822,4,8,17,26,38,39,0,0,-1.546703,8
881,4046,8,27,30,35,36,38,0,0,-0.739853,8
882,2598,5,17,19,30,35,36,0,0,-1.273759,8
883,2121,5,8,17,27,30,39,0,0,-3.117797,8
884,1532,4,17,30,36,38,39,0,0,0.710082,8
885,2021,5,8,17,19,27,30,0,0,-1.662006,8
886,2645,5,17,22,26,39,41,0,0,-2.118155,8
887,3737,8,19,26,29,38,39,0,0,-1.178428,8
888,2855,5,19,22,26,39,41,0,0,-2.182331,8
889,1635,4,19,26,27,30,41,0,0,-0.185176,8
890,423,4,5,19,26,27,30,0,0,-0.382229,8
891,3763,8,19,27,29,30,39,0,0,1.679900,8
892,228,4,5,17,19,22,39,0,0,-1.444715,8
893,1202,4,8,30,36,38,39,0,0,-1.996196,8
894,4021,8,26,35,36,38,39,0,0,-1.283877,8
895,54,4,5,8,17,38,41,0,0,-0.181980,8
896,2858,5,19,22,27,29,36,0,0,-0.031262,8
897,4651,19,22,29,36,38,39,0,0,-0.541202,8
898,4822,22,26,27,35,36,39,0,0,-2.261684,8
899,4488,17,27,29,30,35,36,0,0,-1.760265,8
900,957,4,8,19,27,35,38,0,0,-3.469563,8
901,4292,17,22,26,27,29,30,0,0,-2.946043,8
902,1089,4,8,26,27,29,39,0,0,-1.750679,8
903,3030,5,19,30,36,38,41,0,0,-5.300289,8
904,3873,8,22,26,30,38,39,0,0,0.029185,8
905,1144,4,8,27,29,30,39,0,0,-2.645404,8
906,4196,17,19,26,29,36,38,0,0,-1.310506,8
907,339,4,5,17,27,30,39,0,0,0.181767,8
908,4486,17,26,35,38,39,41,0,0,-2.486165,8
909,700,4,5,29,38,39,41,0,0,-0.697513,8
910,3166,5,26,27,29,30,38,0,0,-2.095787,8
911,918,4,8,19,26,27,30,0,0,-1.674787,8
912,2768,5,17,27,29,36,39,0,0,-2.460335,8
913,2489,5,8,30,36,38,39,0,0,-0.894299,8
914,1858,4,22,29,36,38,39,0,0,-0.582477,8
915,642,4,5,26,36,38,39,0,0,-1.812458,8
916,2512,5,17,19,22,27,41,0,0,-2.339707,8
917,1336,4,17,22,26,27,39,0,0,-1.372285,8
918,1812,4,22,27,29,35,36,0,0,-2.165022,8
919,812,4,8,17,26,30,38,0,0,-0.735592,8
920,3134,5,22,29,30,36,39,0,0,-2.740202,8
921,1503,4,17,27,36,38,41,0,0,-0.638929,8
922,485,4,5,19,29,39,41,0,0,-1.395185,8
923,4162,17,19,22,36,38,39,0,0,0.308786,8
924,2284,5,8,19,36,38,39,0,0,-1.791954,8
925,3877,8,22,26,35,36,39,0,0,-1.901397,8
926,3637,8,19,22,26,30,41,0,0,-0.147363,8
927,4900,22,27,36,38,39,41,0,0,-1.296659,8
928,4437,17,26,27,30,36,38,0,0,-3.109250,9
929,1963,4,27,29,36,38,39,0,0,-2.725530,9
930,4102,17,19,22,26,35,39,0,0,-3.042412,9
931,2412,5,8,26,30,36,38,0,0,-2.970781,9
932,2755,5,17,26,36,38,41,0,0,-1.546144,9
933,2228,5,8,19,26,36,41,0,0,-1.625231,9
934,1799,4,22,26,35,36,41,0,0,-0.992000,9
935,1228,4,17,19,22,29,36,0,0,-2.796096,9
936,4493,17,27,29,30,36,39,0,0,-3.923823,9
937,1816,4,22,27,29,36,38,0,0,-2.897551,9
938,2014,5,8,17,19,26,30,0,0,-1.411403,9
939,2569,5,17,19,27,30,36,0,0,-2.198814,9
940,1392,4,17,22,29,38,39,0,0,-3.651145,9
941,4439,17,26,27,30,36,41,0,0,-3.589899,9
942,2934,5,19,26,29,30,36,0,0,-1.493419,9
943,3325,8,17,19,22,39,41,0,0,0.297363,9
944,4116,17,19,22,27,30,35,0,0,-3.996786,9
945,879,4,8,17,36,39,41,0,0,-1.802046,9
946,1379,4,17,22,27,39,41,0,0,-3.415214,9
947,98,4,5,8,19,38,39,0,0,-3.716918,9
948,3643,8,19,22,26,36,39,0,0,-0.475136,9
949,856,4,8,17,29,36,39,0,0,-2.395600,9
950,3908,8,22,27,30,38,39,0,0,-3.830623,9
951,722,4,8,17,19,22,38,0,0,-2.932967,9
952,95,4,5,8,19,36,38,0,0,-1.835066,9
953,880,4,8,17,38,39,41,0,0,-3.913970,9
954,4739,19,26,36,38,39,41,0,0,-3.145731,9
955,2877,5,19,22,29,30,35,0,0,-2.750028,9
956,3598,8,17,29,35,38,39,0,0,-2.199347,9
957,4572,19,22,26,29,35,39,0,0,-3.025370,9
958,2546,5,17,19,26,29,41,0,0,-3.351571,9
959,3624,8,19,22,26,27,38,0,0,-2.463237,9
960,2000,4,30,35,38,39,41,0,0,-2.039308,9
961,4101,17,19,22,26,35,38,0,0,-1.711508,9
962,4453,17,26,29,30,35,36,0,0,-1.848912,9
963,2936,5,19,26,29,30,39,0,0,-4.129130,9
964,3943,8,22,30,35,36,41,0,0,-4.348018,9
965,3853,8,22,26,29,30,38,0,0,-3.553949,9
966,3914,8,22,27,35,38,39,0,0,-3.799201,9
967,2581,5,17,19,27,38,41,0,0,-2.542590,9
968,4885,22,27,29,38,39,41,0,0,-3.094338,9
969,558,4,5,22,29,30,39,0,0,-3.882548,9
970,3320,8,17,19,22,36,38,0,0,-1.215149,9
971,2420,5,8,26,35,36,41,0,0,-3.743813,9
972,4108,17,19,22,26,38,41,0,0,-1.931728,9
