# elotto v3 mode=649 focus=off score=high items=8000/8000 ranked=7834 excl=166 void=0 blocks=52 paused_ms=0 pass_mean=-0,000000 pass_sigma=1,001305 pass_chi2=7853,4627 pass_stouffer=-0,0000 v_eff=1,0127 null_flags=0 flush_timeouts=0 drift_t=0.10 unlimited=on runs_cap=500 rounds=18 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.103,192.168.178.155,192.168.178.145
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
222;357;7;15;41;43;46;47;0;0;-2,423153;-2,2328;1;4;0;-0,838933;-0,543108;-3,086282;-0,377984;1
223;360;7;22;29;33;41;47;0;0;-0,510015;-0,3196;1;4;0;0,094728;1,895679;-1,701888;-1,308550;1
224;429;13;29;33;41;43;46;0;0;-1,936201;-1,7458;1;4;0;-0,138068;-0,990127;-1,485190;-1,259018;1
225;200;6;15;22;29;33;47;0;0;-2,289730;-2,0993;1;4;0;-2,158317;0,298920;-1,613352;-1,106710;1
226;298;7;13;22;33;41;43;0;0;0,256788;0,4472;1;4;0;0,749777;2,038700;-2,447950;0,173049;1
227;162;6;13;22;29;33;41;0;0;0,492680;0,6831;1;4;0;-1,583757;0,768227;1,383280;0,417609;1
228;311;7;13;29;33;43;46;0;0;0,223664;0,4141;1;4;0;-0,022908;-1,349846;0,325172;1,494910;1
229;49;6;7;13;33;41;47;0;0;0,384949;0,5753;1;4;0;0,316380;0,620253;0,341888;-0,508622;1
230;46;6;7;13;29;46;47;0;0;-0,271647;-0,0813;1;4;0;1,169553;-0,803147;-0,789897;-0,119803;1
231;165;6;13;22;29;33;47;0;0;-2,024429;-1,8340;1;4;0;-1,621524;-0,324552;-0,215956;-1,886825;1
232;42;6;7;13;29;41;46;0;0;1,141537;1,3319;1;4;0;0,777019;2,008362;-0,943444;0,441136;1
233;370;7;22;33;41;46;47;0;0;-0,015943;0,1744;1;4;0;-0,447637;0,485281;0,873728;-0,943258;1
234;262;7;13;15;22;41;43;0;0;-2,108012;-1,9176;1;4;0;-1,183793;-1,645175;-0,593011;-0,794045;1
235;60;6;7;15;22;29;46;0;0;-1,174970;-0,9846;1;4;0;1,192461;0,204811;-2,265924;-1,481289;1
236;143;6;13;15;29;33;43;0;0;-1,683593;-1,4932;1;4;0;0,928089;-1,286075;-2,330314;-0,678886;1
237;4;6;7;13;15;22;43;0;0;2,103988;2,2944;1;4;0;1,280379;0,293348;1,821011;0,813239;1
238;132;6;13;15;22;33;41;0;0;-1,597533;-1,4071;1;4;0;-2,131075;0,336068;-1,894441;0,494382;1
239;418;13;22;29;33;43;47;0;0;-0,919885;-0,7295;1;4;0;-1,016007;0,746557;-0,790516;-0,779805;1
240;182;6;13;29;33;41;43;0;0;-0,362042;-0,1717;1;4;0;-0,908276;1,545865;-1,368792;0,007120;1
241;456;22;29;33;41;43;46;0;0;1,337804;1,5282;1;4;0;1,738541;1,292638;-0,719315;0,363744;1
242;122;6;7;33;41;43;46;0;0;0,420550;0,6109;1;4;0;-0,795593;1,740275;0,125190;-0,228772;1
243;315;7;13;29;41;43;47;0;0;2,268989;2,4594;1;4;0;3,473987;0,320590;-0,573818;1,317218;1
244;261;7;13;15;22;33;47;0;0;-0,429528;-0,2391;1;4;0;-0,349813;1,237534;-1,558867;-0,187909;1
245;95;6;7;22;29;33;47;0;0;0,035136;0,2255;1;4;0;0,889083;-0,115284;-0,928584;0,225057;1
246;240;6;22;29;41;46;47;0;0;-0,404143;-0,2138;1;4;0;0,549795;1,054888;-1,311212;-1,101757;1
247;233;6;22;29;33;41;46;0;0;0,135436;0,3258;1;4;0;-2,496367;0,666689;0,351175;1,749376;1
248;249;6;29;33;41;46;47;0;0;0,600100;0,7905;1;4;0;-0,292853;1,389842;-1,267253;1,370463;1
249;300;7;13;22;33;41;47;0;0;-0,542830;-0,3524;1;4;0;-0,107111;0,228338;-0,892055;-0,314832;1
250;309;7;13;29;33;41;46;0;0;-0,802249;-0,6119;1;4;0;-0,073058;0,882149;-2,158813;-0,254776;1
251;317;7;13;29;43;46;47;0;0;-0,195803;-0,0054;1;4;0;0,648857;1,670312;-1,758849;-0,951926;1
252;369;7;22;33;41;43;47;0;0;1,239670;1,4301;1;4;0;0,617900;1,366934;-0,744700;1,239206;1
253;116;6;7;29;33;43;47;0;0;-0,606601;-0,4162;1;4;0;1,337959;-1,179583;0,393896;-1,765474;1
254;142;6;13;15;29;33;41;0;0;-0,123982;0,0664;1;4;0;0,255704;0,775038;-1,518004;0,239297;1
255;238;6;22;29;41;43;46;0;0;-0,384639;-0,1943;1;4;0;0,639570;0,619015;-0,425224;-1,602640;1
256;407;13;15;29;41;46;47;0;0;-0,926696;-0,7363;1;4;0;-0,679195;0,196762;-1,661644;0,290686;1
257;352;7;15;29;43;46;47;0;0;-0,479678;-0,2893;1;4;0;-0,576418;-0,851440;0,389562;0,078940;1
258;36;6;7;13;22;46;47;0;0;-1,336256;-1,1459;1;4;0;-1,516890;-0,553015;-0,874100;0,271492;1
259;121;6;7;29;43;46;47;0;0;2,478257;2,6686;1;4;0;0,330620;2,556300;0,279355;1,790239;1
260;270;7;13;15;29;33;46;0;0;0,575644;0,7660;1;4;0;-1,009815;0,568865;0,644028;0,948211;1
261;184;6;13;29;33;41;47;0;0;0,149057;0,3394;1;4;0;0,075535;1,745228;-1,043125;-0,479523;1
262;65;6;7;15;22;33;47;0;0;0,463271;0,6537;1;4;0;1,142311;0,056218;-0,416556;0,144569;1
263;413;13;15;41;43;46;47;0;0;0,453364;0,6438;1;4;0;0,225986;0,402316;0,726373;-0,447947;1
264;171;6;13;22;29;46;47;0;0;2,105845;2,2962;1;4;0;2,014058;1,056746;1,886639;-0,745753;1
265;445;15;22;33;41;43;46;0;0;1,374953;1,5653;1;4;0;-0,502741;1,336597;0,987031;0,929018;1
266;356;7;15;33;43;46;47;0;0;1,768106;1,9585;1;4;0;0,411727;1,330405;1,034705;0,759374;1
267;424;13;22;33;41;43;46;0;0;-0,267932;-0,0775;1;4;0;0,429682;0,133610;0,169149;-1,268306;1
268;282;7;13;15;33;43;47;0;0;0,221188;0,4116;1;4;0;1,654338;0,399221;1,214874;-2,826058;1
269;459;22;29;33;43;46;47;0;0;-0,814941;-0,6246;1;4;0;-1,313193;-0,827293;0,996937;-0,486333;1
270;260;7;13;15;22;33;46;0;0;1,174352;1,3647;1;4;0;0,876081;2,019507;-0,418414;-0,128471;1
271;288;7;13;22;29;33;41;0;0;-1,414886;-1,2245;1;4;0;0,147974;-1,902737;-0,235768;-0,839242;1
272;409;13;15;33;41;43;46;0;0;-0,497633;-0,3072;1;4;0;-1,418447;0,365168;0,136334;-0,078321;1
273;384;13;15;22;29;41;46;0;0;0,634153;0,8245;1;4;0;-0,787544;1,172525;0,025509;0,857817;1
274;135;6;13;15;22;33;47;0;0;0,445315;0,6357;1;4;0;0,695912;0,727364;-1,361981;0,829336;1
275;208;6;15;22;33;41;46;0;0;-2,041455;-1,8511;1;4;0;-1,188127;-1,296600;-1,476522;-0,121661;1
276;379;13;15;22;29;33;41;0;0;-1,442438;-1,2520;1;4;0;0,619758;-0,486767;-1,831288;-1,186579;1
277;32;6;7;13;22;41;46;0;0;-0,976537;-0,7861;1;4;0;-1,567659;0,229577;-0,251866;-0,363125;1
278;287;7;13;15;43;46;47;0;0;-1,500328;-1,3099;1;4;0;-0,534317;-0,383371;-0,776895;-1,306073;1
279;197;6;15;22;29;33;41;0;0;-0,568215;-0,3778;1;4;0;-0,452590;-0,413089;0,198867;-0,469617;1
280;15;6;7;13;15;33;47;0;0;0,584313;0,7747;1;4;0;2,107548;1,100086;-1,793521;-0,245488;1
281;334;7;15;22;33;41;46;0;0;-0,514660;-0,3243;1;4;0;0,370245;0,233291;-1,230724;-0,402131;1
282;281;7;13;15;33;43;46;0;0;0,224592;0,4150;1;4;0;-0,126923;0,833237;-0,163329;-0,093800;1
283;448;15;22;33;43;46;47;0;0;-0,800701;-0,6103;1;4;0;-0,198124;1,075939;-1,391700;-1,087517;1
284;454;15;29;41;43;46;47;0;0;-1,965920;-1,7755;1;4;0;-3,096932;-0,903447;0,297930;-0,229391;1
285;294;7;13;22;29;41;47;0;0;1,056096;1,2465;1;4;0;1,484075;-0,381513;-1,192337;2,201967;1
286;25;6;7;13;22;29;46;0;0;0,298270;0,4887;1;4;0;0,117636;1,541531;-1,495715;0,433088;1
287;373;7;29;33;41;43;46;0;0;1,175280;1,3657;1;4;0;2,130456;0,502617;0,060799;-0,343312;1
288;118;6;7;29;41;43;46;0;0;-1,029783;-0,8394;1;4;0;-0,513885;0,459277;-1,568774;-0,436183;1
289;332;7;15;22;29;46;47;0;0;-0,228617;-0,0382;1;4;0;-0,814167;0,850573;-0,000495;-0,493144;1
290;455;15;33;41;43;46;47;0;0;-0,547783;-0,3574;1;4;0;-1,249422;1,723558;-2,480146;0,910443;1
291;269;7;13;15;29;33;43;0;0;0,654585;0,8450;1;4;0;1,263662;0,617157;0,681796;-1,253446;1
292;94;6;7;22;29;33;46;0;0;1,949204;2,1396;1;4;0;1,505126;1,785472;0,263877;0,343932;1
293;106;6;7;22;33;43;47;0;0;-0,401357;-0,2110;1;4;0;0,660621;0,113179;-0,773800;-0,802713;1
294;2;6;7;13;15;22;33;0;0;0,728571;0,9190;1;4;0;1,102686;0,387457;-0,282823;0,249822;1
295;341;7;15;22;41;46;47;0;0;0,405381;0,5958;1;4;0;-0,369626;1,043744;0,631645;-0,495001;1
296;99;6;7;22;29;43;46;0;0;0,571310;0,7617;1;4;0;-1,519985;1,241249;0,424853;0,996504;1
297;391;13;15;22;33;41;47;0;0;-0,349040;-0,1587;1;4;0;-0,193790;0,214098;-1,069748;0,351361;1
298;14;6;7;13;15;33;46;0;0;0,275052;0,4654;1;4;0;-1,388728;1,981739;-0,445656;0,402750;1
299;27;6;7;13;22;33;41;0;0;0,257407;0,4478;1;4;0;0,987526;0,677833;-0,173235;-0,977310;1
300;380;13;15;22;29;33;43;0;0;-0,360184;-0,1698;1;4;0;-0,657525;1,616447;-1,293876;-0,385414;1
301;55;6;7;13;41;46;47;0;0;-1,794109;-1,6037;1;4;0;-0,577656;-0,725135;-1,376841;-0,908586;1
302;251;6;29;41;43;46;47;0;0;-1,066931;-0,8765;1;4;0;-0,609852;-0,250256;-1,007834;-0,265920;1
303;37;6;7;13;29;33;41;0;0;0,768815;0,9592;1;4;0;1,731112;2,030032;-1,075939;-1,147574;1
304;243;6;22;33;41;43;47;0;0;-0,342848;-0,1525;1;4;0;1,291523;-1,669322;-0,477851;0,169954;1
305;289;7;13;22;29;33;43;0;0;-1,536857;-1,3465;1;4;0;-0,768970;-0,647743;-0,747796;-0,909205;1
306;158;6;13;15;41;43;46;0;0;0,787080;0,9775;1;4;0;-0,239607;1,858530;0,169149;-0,213912;1
307;245;6;22;33;43;46;47;0;0;1,009661;1,2000;1;4;0;0,761541;0,820235;0,062038;0,375508;1
308;368;7;22;33;41;43;46;0;0;1,410862;1,6013;1;4;0;0,095347;2,107424;0,163576;0,455376;1
309;401;13;15;29;33;41;47;0;0;-0,784294;-0,5939;1;4;0;-2,701921;0,970686;-0,025880;0,188528;1
310;284;7;13;15;41;43;46;0;0;-0,492370;-0,3020;1;4;0;-1,050059;0,082841;0,230443;-0,247965;1
311;392;13;15;22;33;43;46;0;0;0,321488;0,5119;1;4;0;-0,299663;1,589205;-1,325452;0,678886;1
312;30;6;7;13;22;33;47;0;0;-0,170108;0,0203;1;4;0;-0,141164;2,002790;0,090518;-2,292361;1
313;377;7;29;41;43;46;47;0;0;-1,926915;-1,7365;1;4;0;-1,327433;-1,168439;-2,361271;1,003314;1
314;244;6;22;33;41;46;47;0;0;-1,653565;-1,4632;1;4;0;-1,633288;0,864813;-0,233911;-2,304744;1
315;181;6;13;22;43;46;47;0;0;-0,275981;-0,0856;1;4;0;0,678576;0,158376;-0,807852;-0,581062;1
316;436;15;22;29;33;41;46;0;0;2,226578;2,4170;1;4;0;2,184940;1,043125;1,144292;0,080798;1
317;76;6;7;15;29;41;43;0;0;-0,288364;-0,0980;1;4;0;0,785687;-0,235397;-0,696407;-0,430611;1
318;138;6;13;15;22;41;47;0;0;-1,944869;-1,7545;1;4;0;-1,461167;0,371359;-1,911776;-0,888154;1
319;216;6;15;22;43;46;47;0;0;-0,381854;-0,1915;1;4;0;0,687244;-1,343655;-0,675356;0,568060;1
320;110;6;7;22;41;46;47;0;0;1,986042;2,1764;1;4;0;-1,261186;3,637935;1,158532;0,436802;1
321;343;7;15;29;33;41;43;0;0;0,996968;1,1874;1;4;0;0,505217;0,414699;-0,064886;1,138906;1
322;299;7;13;22;33;41;46;0;0;-1,441819;-1,2514;1;4;0;-0,552272;-0,627311;-1,777423;0,073368;1
323;9;6;7;13;15;29;43;0;0;-0,205709;-0,0153;1;4;0;0,830884;-0,374084;-1,078416;0,210198;1
324;219;6;15;29;33;41;47;0;0;-0,707211;-0,5168;1;4;0;0,414204;-0,528249;-0,658640;-0,641737;1
325;101;6;7;22;29;46;47;0;0;0,885833;1,0762;1;4;0;0,275517;0,699503;-0,206668;1,003314;1
326;303;7;13;22;33;46;47;0;0;-2,167140;-1,9768;1;4;0;-1,012911;-0,299168;-1,388604;-1,633597;1
327;90;6;7;15;41;46;47;0;0;-0,761386;-0,5710;1;4;0;-1,248184;1,948925;-1,396653;-0,826860;1
328;423;13;22;29;43;46;47;0;0;-0,371328;-0,1809;1;4;0;-0,486643;-1,349227;-1,266634;2,359847;1
329;431;13;29;33;41;46;47;0;0;-0,193945;-0,0036;1;4;0;-0,843267;1,774328;-0,898246;-0,420705;1
330;11;6;7;13;15;29;47;0;0;-1,278057;-1,0877;1;4;0;-1,350341;0,347832;-1,629449;0,075844;1
331;173;6;13;22;33;41;46;0;0;-0,060830;0,1296;1;4;0;0,877320;0,431416;-0,723649;-0,706747;1
332;259;7;13;15;22;33;43;0;0;0,672539;0,8629;1;4;0;-0,100300;0,976258;-1,624496;2,093617;1
333;218;6;15;29;33;41;46;0;0;-2,115442;-1,9251;1;4;0;-1,426496;-0,102901;-1,210292;-1,491195;1
334;130;6;13;15;22;29;46;0;0;0,591432;0,7818;1;4;0;0,220413;1,081511;0,335078;-0,454138;1
335;80;6;7;15;29;43;47;0;0;1,721979;1,9124;1;4;0;0,560940;1,211531;0,653934;1,017554;1
336;275;7;13;15;29;43;46;0;0;0,219949;0,4103;1;4;0;1,493982;-0,240969;-1,643689;0,830575;1
337;230;6;15;33;43;46;47;0;0;-2,070245;-1,8799;1;4;0;-0,621615;-0,663221;-0,453086;-2,402568;1
338;228;6;15;33;41;43;47;0;0;-0,562024;-0,3716;1;4;0;0,762779;0,152803;-1,148998;-0,890631;1
339;104;6;7;22;33;41;47;0;0;0,588646;0,7790;1;4;0;-0,417919;0,926727;-0,102653;0,771137;1
340;439;15;22;29;33;43;47;0;0;-0,877784;-0,6874;1;4;0;-1,144787;-1,249546;0,024889;0,613876;1
341;34;6;7;13;22;43;46;0;0;0,530447;0,7208;1;4;0;-0,000619;0,966352;-0,716839;0,812000;1
342;285;7;13;15;41;43;47;0;0;0,658918;0,8493;1;4;0;0,484166;-0,126428;-0,753987;1,714085;1
343;62;6;7;15;22;33;41;0;0;0,077857;0,2682;1;4;0;-0,268706;0,302635;0,473146;-0,351361;1
344;189;6;13;29;41;43;47;0;0;-0,208495;-0,0181;1;4;0;-1,059965;0,214717;0,185246;0,243012;1
345;194;6;13;33;41;46;47;0;0;-0,415597;-0,2252;1;4;0;0,108968;0,504474;-1,540912;0,096276;1
346;136;6;13;15;22;41;43;0;0;0,403523;0,5939;1;4;0;0,293472;0,856145;0,086803;-0,429373;1
347;321;7;13;33;43;46;47;0;0;0,463890;0,6543;1;4;0;1,149740;-0,443427;-0,841286;1,062752;1
348;47;6;7;13;33;41;43;0;0;0,153701;0,3441;1;4;0;0,111445;-0,699131;0,474384;0,420705;1
349;13;6;7;13;15;33;43;0;0;0,004798;0,1952;1;4;0;-0,064390;1,285208;-2,462191;1,250970;1
350;461;22;33;41;43;46;47;0;0;-0,688947;-0,4986;1;4;0;-0,255704;-0,211250;-0,352785;-0,558154;1
351;415;13;22;29;33;41;46;0;0;-0,488655;-0,2983;1;4;0;-1,342912;-0,136953;0,419900;0,082655;1
352;3;6;7;13;15;22;41;0;0;-0,180324;0,0101;1;4;0;-2,575617;0,730460;2,488442;-1,003933;1
353;296;7;13;22;29;43;47;0;0;-0,002941;0,1874;1;4;0;-2,449313;2,263447;-0,655544;0,835528;1
354;362;7;22;29;33;43;47;0;0;-1,271556;-1,0812;1;4;0;-0,830884;0,390553;-1,436278;-0,666503;1
355;353;7;15;33;41;43;46;0;0;-1,303132;-1,1127;1;4;0;-3,373687;1,605922;-0,044454;-0,794045;1
356;172;6;13;22;33;41;43;0;0;-2,954684;-2,7643;1;4;0;-1,196176;-0,184627;-2,642979;-1,885587;1
357;411;13;15;33;41;46;47;0;0;-1,552335;-1,3619;1;4;0;-0,689720;0,013497;-1,758849;-0,669598;1
358;258;7;13;15;22;33;41;0;0;1,402814;1,5932;1;4;0;-1,767641;2,131571;0,906543;1,535154;1
359;383;13;15;22;29;41;43;0;0;-0,191778;-0,0014;1;4;0;0,378913;-0,232301;0,588306;-1,118474;1
360;170;6;13;22;29;43;47;0;0;-0,340990;-0,1506;1;4;0;-0,387581;0,606632;-0,463611;-0,437421;1
361;323;7;15;22;29;33;41;0;0;-0,195493;-0,0051;1;4;0;-0,003096;-0,325791;-1,005357;0,943258;1
362;427;13;22;33;43;46;47;0;0;-1,050214;-0,8598;1;4;0;-2,302577;-0,031700;-0,532955;0,766803;1
363;433;13;29;41;43;46;47;0;0;0,609387;0,7998;1;4;0;-0,639570;1,782996;-1,280255;1,355604;1
364;291;7;13;22;29;33;47;0;0;-0,529209;-0,3388;1;4;0;0,169644;-0,848963;-0,411603;0,032505;1
365;131;6;13;15;22;29;47;0;0;0,433862;0,6243;1;4;0;0,578276;0,760798;-0,705694;0,234344;1
366;345;7;15;29;33;41;47;0;0;1,046809;1,2372;1;4;0;0,814786;-0,027366;0,398230;0,907967;1
367;444;15;22;29;43;46;47;0;0;-0,863544;-0,6732;1;4;0;-1,851225;-0,585829;0,626073;0,083893;1
368;63;6;7;15;22;33;43;0;0;-0,040089;0,1503;1;4;0;0,914468;0,324924;-0,302635;-1,016935;1
369;280;7;13;15;33;41;47;0;0;0,845279;1,0357;1;4;0;0,560940;-0,957312;1,246450;0,840481;1
370;385;13;15;22;29;41;47;0;0;0,821752;1,0121;1;4;0;0,419776;1,130423;-0,139802;0,233106;1
371;227;6;15;33;41;43;46;0;0;-1,230073;-1,0397;1;4;0;0,489120;0,688978;-0,750891;-2,887353;1
372;320;7;13;33;41;46;47;0;0;-1,443676;-1,2533;1;4;0;-1,307621;0,046931;-0,916821;-0,709842;1
373;434;13;33;41;43;46;47;0;0;1,274961;1,4654;1;4;0;0,520077;2,477669;-0,081602;-0,366221;1
374;417;13;22;29;33;43;46;0;0;-0,864472;-0,6741;1;4;0;-0,726250;-0,788287;0,978982;-1,193390;1
375;44;6;7;13;29;43;46;0;0;-1,211500;-1,0211;1;4;0;-0,143021;0,744081;-2,068418;-0,955641;1
376;358;7;22;29;33;41;43;0;0;-0,204780;-0,0144;1;4;0;-1,404826;1,209054;-0,734794;0,521005;1
377;28;6;7;13;22;33;43;0;0;-0,661085;-0,4707;1;4;0;-0,702103;-0,198248;-0,493949;0,072130;1
378;115;6;7;29;33;43;46;0;0;0,085596;0,2760;1;4;0;-1,014768;1,474045;-0,335449;0,047364;1
379;241;6;22;29;43;46;47;0;0;0,144104;0,3345;1;4;0;0,042101;0,683405;-0,186856;-0,250442;1
380;286;7;13;15;41;46;47;0;0;-0,132341;0,0580;1;4;0;0,970190;-0,021175;0,310931;-1,524629;1
381;85;6;7;15;33;43;46;0;0;-0,393928;-0,2035;1;4;0;-0,178931;1,197290;0,721420;-2,527634;1
382;96;6;7;22;29;41;43;0;0;0,030183;0,2206;1;4;0;0,467450;-0,011268;-1,693220;1,297405;1
383;66;6;7;15;22;41;43;0;0;-1,832187;-1,6418;1;4;0;-2,038204;0,809090;-2,198438;-0,236821;1
384;100;6;7;22;29;43;47;0;0;0,218401;0,4088;1;4;0;-1,303287;0,007925;1,144911;0,587253;1
385;214;6;15;22;41;43;47;0;0;0,256788;0,4472;1;4;0;-0,545461;1,906823;-0,245674;-0,602112;1
386;372;7;22;41;43;46;47;0;0;0,287435;0,4778;1;4;0;-0,238368;2,091327;-0,177569;-1,100519;1
387;426;13;22;33;41;46;47;0;0;0,059901;0,2503;1;4;0;-1,094637;0,790516;0,595116;-0,171192;1
388;410;13;15;33;41;43;47;0;0;-0,508158;-0,3178;1;4;0;0,173359;-0,531345;-0,669165;0,010835;1
389;201;6;15;22;29;41;43;0;0;-0,423646;-0,2333;1;4;0;0,468069;0,674737;-0,636351;-1,353747;1
390;253;7;13;15;22;29;33;0;0;-1,735910;-1,5455;1;4;0;-0,783210;-0,295453;-1,199148;-1,194009;1
391;215;6;15;22;41;46;47;0;0;0,193326;0,3837;1;4;0;0,718820;0,734175;-0,834475;-0,231867;1
392;205;6;15;22;29;43;47;0;0;0,021206;0,2116;1;4;0;-0,316999;0,613443;0,904066;-1,158099;1
393;147;6;13;15;29;41;46;0;0;-1,109961;-0,9196;1;4;0;-1,227752;-0,858869;0,032319;-0,165620;1
394;16;6;7;13;15;41;43;0;0;-1,326659;-1,1363;1;4;0;-1,399873;1,153951;-1,435659;-0,971738;1
395;61;6;7;15;22;29;47;0;0;-2,177666;-1,9873;1;4;0;-1,408540;-2,178254;-0,788659;0,020122;1
396;24;6;7;13;22;29;43;0;0;0,401047;0,5914;1;4;0;-0,562797;0,981830;-0,380027;0,763088;1
397;371;7;22;33;43;46;47;0;0;-1,070026;-0,8796;1;4;0;0,424110;0,221528;-1,553914;-1,231776;1
398;8;6;7;13;15;29;41;0;0;-1,102841;-0,9125;1;4;0;-0,647619;0,902580;-0,729841;-1,730802;1
399;453;15;29;33;43;46;47;0;0;-0,020586;0,1698;1;4;0;-0,097824;-0,350556;-0,250008;0,657216;1
400;361;7;22;29;33;43;46;0;0;-1,192926;-1,0025;1;4;0;-0,484166;0,116274;-1,220818;-0,797141;1
401;239;6;22;29;41;43;47;0;0;0,771911;0,9623;1;4;0;0,011144;0,691454;0,099186;0,742038;1
402;318;7;13;33;41;43;46;0;0;0,632295;0,8227;1;4;0;0,770208;0,841905;-0,506332;0,158809;1
403;404;13;15;29;33;46;47;0;0;-0,046590;0,1438;1;4;0;-0,384485;0,521191;-0,485900;0,256014;1
404;310;7;13;29;33;41;47;0;0;0,213139;0,4035;1;4;0;0,094109;2,394085;-2,246111;0,184194;1
405;346;7;15;29;33;43;46;0;0;0,193945;0,3843;1;4;0;-0,889702;0,263629;0,737518;0,276445;1
406;217;6;15;29;33;41;43;0;0;0,247810;0,4382;1;4;0;-2,387399;1,511194;0,318361;1,053464;1
407;271;7;13;15;29;33;47;0;0;1,202027;1,3652;2;4;0;0,291614;-0,466583;0,535493;2,043529;1
408;6;6;7;13;15;22;47;0;0;2,002883;2,1660;2;4;0;0,759064;1,218713;0,451290;1,576699;1
409;330;7;15;22;29;43;46;0;0;-0,090116;0,0730;2;4;0;-1,608522;-0,935890;0,057518;2,306663;1
410;451;15;29;33;41;43;47;0;0;0,177661;0,3408;2;4;0;-0,054484;-0,054237;1,568835;-1,104791;1
411;153;6;13;15;33;41;46;0;0;-0,028202;0,1349;2;4;0;-0,636475;-0,270935;0,573880;0,277126;1
412;292;7;13;22;29;41;43;0;0;2,391392;2,5545;2;4;0;1,410398;1,815562;1,096433;0,460392;1
413;71;6;7;15;22;46;47;0;0;-0,911712;-0,7486;2;4;0;-1,490886;-0,717334;0,477913;-0,093118;1
414;140;6;13;15;22;43;47;0;0;-1,719069;-1,5559;2;4;0;-1,748448;-0,426958;-1,477946;0,215213;1
415;156;6;13;15;33;43;47;0;0;0,756556;0,9197;2;4;0;0,616662;-0,631893;0,786863;0,741480;1
416;203;6;15;22;29;41;47;0;0;3,386967;3,5501;2;4;0;0,372102;2,653257;1,067333;2,681242;1
417;336;7;15;22;33;43;46;0;0;-0,613597;-0,4505;2;4;0;-1,736684;0,313532;0,986845;-0,790888;1
418;127;6;13;15;22;29;33;0;0;0,448845;0,6120;2;4;0;0,030957;-0,338421;0,721854;0,483300;1
419;73;6;7;15;29;33;43;0;0;-0,535896;-0,3728;2;4;0;-0,207411;0,327772;-1,051979;-0,140173;1
420;91;6;7;15;43;46;47;0;0;-1,684707;-1,5216;2;4;0;-2,101976;0,190942;0,892117;-2,350498;1
421;33;6;7;13;22;41;47;0;0;-0,958148;-0,7950;2;4;0;-0,043959;-0,743338;-2,383746;1,254746;1
422;430;13;29;33;41;43;47;0;0;2,228559;2,3917;2;4;0;1,970718;0,634246;0,883449;0,968704;1
423;437;15;22;29;33;41;47;0;0;-2,119961;-1,9568;2;4;0;-0,302759;-2,611279;-1,507045;0,181160;1
424;290;7;13;22;29;33;46;0;0;0,051977;0,2151;2;4;0;0,275517;-0,321085;-0,653253;0,802775;1
425;74;6;7;15;29;33;46;0;0;0,172709;0,3358;2;4;0;-0,474879;-0,704951;2,393528;-0,868280;1
426;52;6;7;13;33;46;47;0;0;-1,201470;-1,0383;2;4;0;-0,309569;-0,846734;-0,460701;-0,785935;1
427;428;13;22;41;43;46;47;0;0;0,319445;0,4826;2;4;0;1,029009;-1,486923;0,924931;0,171873;1
428;17;6;7;13;15;41;46;0;0;0,286940;0,4501;2;4;0;-1,084731;-0,353281;1,279079;0,732813;1
429;393;13;15;22;33;43;47;0;0;-0,625361;-0,4622;2;4;0;1,264281;-1,774204;-0,053927;-0,686872;1
430;234;6;22;29;33;41;47;0;0;-0,015200;0,1479;2;4;0;-1,131786;0,252856;0,188775;0,659754;1
431;351;7;15;29;41;46;47;0;0;1,442253;1,6054;2;4;0;0,199982;0,956817;-0,112745;1,840452;1
432;222;6;15;29;33;46;47;0;0;-0,506796;-0,3437;2;4;0;-0,967095;-0,181160;0,965794;-0,831132;1
433;390;13;15;22;33;41;46;0;0;-0,545182;-0,3820;2;4;0;-1,365201;-0,038758;-0,161657;0,475251;1
434;276;7;13;15;29;43;47;0;0;0,217906;0,3810;2;4;0;1,283474;-0,361329;-0,799989;0,313656;1
435;399;13;15;29;33;41;43;0;0;-0,676440;-0,5133;2;4;0;-1,490267;-0,816396;1,370092;-0,416309;1
436;414;13;22;29;33;41;43;0;0;1,609110;1,7722;2;4;0;1,392443;-1,151969;1,307559;1,670188;1
437;67;6;7;15;22;41;46;0;0;-0,674583;-0,5114;2;4;0;-1,546608;0,460887;-0,329444;0,066000;1
438;188;6;13;29;41;43;46;0;0;-0,169675;-0,0065;2;4;0;0,233415;0,928337;-0,260100;-1,241002;1
439;89;6;7;15;41;43;47;0;0;1,797947;1,9611;2;4;0;2,121788;0,454695;0,497106;0,522305;1
440;425;13;22;33;41;43;47;0;0;-0,512058;-0,3489;2;4;0;-1,517509;0,178560;0,331177;-0,016345;1
441;388;13;15;22;29;46;47;0;0;-2,052166;-1,8890;2;4;0;-1,643813;-1,096247;0,194348;-1,558620;1
442;225;6;15;29;41;46;47;0;0;0,996472;1,1596;2;4;0;-2,108167;2,152993;1,345326;0,602793;1
443;382;13;15;22;29;33;47;0;0;-0,365323;-0,2022;2;4;0;-1,062442;-0,361329;-0,462559;1,155684;1
444;460;22;29;41;43;46;47;0;0;-1,598337;-1,4352;2;4;0;-1,591806;-1,071481;-2,293352;1,759964;1
445;376;7;29;33;43;46;47;0;0;0,507663;0,6708;2;4;0;1,014149;-0,847972;-0,174040;1,023189;1
